"","timestamp","longitude","latitude","step_id","pop_den_coarse","fpar_500m_4d","land_cover_.05","land_cover_500m","fpar_500m_8d","ndvi_500m_16d_aqua","pop_den_fine","elevation","ndvi_.05_16d_terra","ndvi_500m_16d_terra","ndvi_.05_16d_aqua","precip","snow","temp","wind_support","crosswind","case","ID"
"2113","2017-05-11 05:00:07.000",65.4687969,59.7459155,195,0.776183903217316,0.255484725309013,0,5,0.378928839007789,0.550130010382413,0.74817168712616,39.9874057440237,0.532487996418193,0.575966393862588,0.522631603124926,8.2206273018339e-07,-7.3453647229951e-24,278.839742805968,1.27555234960258,1.4997805102729,"1","B07_Spr17"
"2114","2017-05-11 05:00:07.000",65.6608994375174,59.5592738429294,195,0.776183903217316,0.390531348879077,5,5,0.47857562403315,0.62436751989747,0.74817168712616,75.520643033218,0.608056684008445,0.599056656763403,0.604755622960323,2.33982001233454e-06,-7.3453647229951e-24,279.640995042691,1.24341067812286,-1.53047389606335,"0","B07_Spr17"
"2115","2017-05-11 05:00:07.000",65.5677734052966,59.6430343141043,195,0.776183863632817,0.411101301038455,5,8,0.513289096500529,0.561613126025306,0.74817168712616,41.5352845716936,0.565553249313451,0.577869033870913,0.560801055697449,1.68565625344246e-06,-7.3453647229951e-24,278.773776524412,0.0669793606849823,-1.9096169003761,"0","B07_Spr17"
"2116","2017-05-11 05:00:07.000",65.4549282477583,59.6426178734485,195,0.776183878975003,0.344861792344837,5,5,0.440019463193027,0.570243741460507,0.74817168712616,57.9826601388606,0.579052448458719,0.603308417275773,0.580502970243969,1.87354237105032e-06,-7.3453647229951e-24,279.132626618827,1.75001520949869,0.57038447930462,"0","B07_Spr17"
"2117","2017-05-11 05:00:07.000",65.4681982702504,59.6003589078955,195,0.776183935586747,0.312397955169771,5,5,0.618707161563125,0.61700333728832,0.74817168712616,49.9363976230926,0.592115848893644,0.632524497098553,0.582152542168209,2.40898575133859e-06,-7.3453647229951e-24,279.466204594862,1.46823297283299,1.11003766836732,"0","B07_Spr17"
"2118","2017-05-11 05:00:07.000",65.4939642742546,59.6336843777317,195,0.776183895969885,0.444400574238704,5,5,0.555703734659976,0.635872964597379,0.74817168712616,60.2701005443411,0.578716317163388,0.638842991504973,0.577140470185568,1.91407746277716e-06,-7.3453647229951e-24,279.051355388614,1.19764153991642,1.39769325303336,"0","B07_Spr17"
"2119","2017-05-11 05:00:07.000",65.7903166774608,59.3741421430683,195,0.776183903217316,0.236346055517534,5,4,0.37350324958519,0.441521293748122,0.74817168712616,79.8234300917403,0.508890694448201,0.451535747243176,0.50834813726885,7.01414995191776e-06,-7.3453647229951e-24,280.012329933514,1.44604774610002,-1.102424951041,"0","B07_Spr17"
"2120","2017-05-11 05:00:07.000",65.5342845087148,59.6851324889133,195,0.77618396282196,0.419736825173796,5,5,0.479520060480083,0.570097065747626,0.748171630908267,68.6351462314929,0.476546663419746,0.594703670083235,0.476506135592903,1.25780118679942e-06,-7.3453647229951e-24,278.182367330991,1.51006006489387,-1.26336612903142,"0","B07_Spr17"
"2121","2017-05-11 05:00:07.000",65.4916684558026,59.6405529004997,195,0.776183873418414,0.415221027230462,5,5,0.443046142436727,0.607798710330869,0.74817168712616,42.0477294420157,0.573307799754154,0.606412104052081,0.572653730726606,1.83297212871795e-06,-7.3453647229951e-24,278.974587933396,1.04224654403025,-1.51710705922995,"0","B07_Spr17"
"2122","2017-05-11 05:00:07.000",65.4663344201601,59.6583633447179,195,0.776183903217316,0.443369364581855,5,5,0.4549851602841,0.530443183205691,0.748171669201835,66.3041284081256,0.566411405269865,0.519713812049281,0.571167709134284,1.64357578292749e-06,-7.3453647229951e-24,278.930302607668,1.00656562371442,1.6920995894827,"0","B07_Spr17"
"2123","2017-05-11 05:00:07.000",65.5157545955725,59.6834939843549,195,0.776183926495997,0.483475584280069,5,5,0.507677725562788,0.594830291829544,0.748171633252166,73.0373587893163,0.50123859300963,0.608780316953618,0.507205918825378,1.28458706311848e-06,-7.3453647229951e-24,278.286843737729,1.93660321233389,0.354885014545817,"0","B07_Spr17"
"2124","2017-05-11 06:00:06.000",65.5851570999999,59.958227,196,0.776183903217316,0.55935973669937,5,1,0.621434712595228,0.688829485416318,0.74817168712616,70.4442690556647,0.579346127905158,0.692331626498014,0.578297248186537,1.02291281526126e-07,-7.3453647229951e-24,280.161266302388,1.71735065750339,-0.805418390694944,"1","B07_Spr17"
"2125","2017-05-11 06:00:06.000",65.477840998866,59.7351936390432,196,0.776183917089448,0.235722667267048,0,9,0.352268183688633,0.487075313776174,0.74817168712616,34.0383611292238,0.465327269641993,0.521145277399634,0.470833296308749,1.74867840540012e-06,-7.3453647229951e-24,279.518210502438,1.64938415806619,-0.962631735192932,"0","B07_Spr17"
"2126","2017-05-11 06:00:06.000",65.4688695756241,59.7459399135009,196,0.776183903217316,0.257185190735726,0,5,0.379339481127708,0.551235695695371,0.74817168712616,39.1672584773623,0.532529095483721,0.576938748993788,0.522803244838315,1.68973436050261e-06,-7.3453647229951e-24,279.663685709771,0.43291556144005,1.8600301274827,"0","B07_Spr17"
"2127","2017-05-11 06:00:06.000",65.5010321679381,59.7439644242365,196,0.776183903217316,0.275227672067058,0,17,0.318123766496161,0.30190584517608,0.74817168712616,33.8354006693717,0.485700271122903,0.366268530515942,0.492340187901992,1.50670550630105e-06,-7.3453647229951e-24,279.446573239367,1.90408027890831,0.146990645800092,"0","B07_Spr17"
"2128","2017-05-11 06:00:06.000",65.5006185027371,59.748533710607,196,0.776183903217316,0.283461162060493,0,8,0.334307537121885,0.465524260127191,0.74817168712616,37.5578913125102,0.505461671051176,0.477260893836366,0.509467206363368,1.46361037088675e-06,-7.3453647229951e-24,279.498132665889,0.115813462328032,-1.90623062624223,"0","B07_Spr17"
"2129","2017-05-11 06:00:06.000",65.4674177470785,59.7449793692328,196,0.776183903217316,0.248289118991211,0,17,0.369461413819368,0.516552637428613,0.74817168712616,32.6076263669108,0.529233625170087,0.545419588781976,0.519660483773809,1.70975977171286e-06,-7.3453647229951e-24,279.665830518193,0.86831908478261,-1.70092619636554,"0","B07_Spr17"
"2130","2017-05-11 06:00:06.000",65.4076793270292,59.7005626576764,196,0.776183928995197,0.366197888845064,0,5,0.403382706174503,0.553953378659651,0.748171646207797,43.5779361501158,0.503622844391688,0.564129745420953,0.504385239583822,2.7038394398587e-06,-7.3453647229951e-24,280.04336478332,0.743361036991163,1.64223258946505,"0","B07_Spr17"
"2131","2017-05-11 06:00:06.000",65.4706086839057,59.7464476192888,196,0.776183903217316,0.267296655062667,0,5,0.390960294130982,0.577041250322836,0.74817168712616,36.6174758790383,0.534281823474435,0.602325321215889,0.524498634227349,1.67303922894144e-06,-7.3453647229951e-24,279.656730678598,0.0888349382371902,-1.90767825175753,"0","B07_Spr17"
"2132","2017-05-11 06:00:06.000",65.4131901866962,59.7339771698135,196,0.776183903217316,0.295960152079893,0,9,0.365300130205807,0.378914642211614,0.74817168712616,35.8797052364636,0.469379578594072,0.454382047868053,0.460495699923735,2.20576946588e-06,-7.3453647229951e-24,280.000701918092,0.4858124485691,-1.73594348238442,"0","B07_Spr17"
"2133","2017-05-11 06:00:06.000",65.3082765216658,59.6796457227814,196,0.77618396282196,0.100082598292375,5,5,0.539452971359207,0.610141066884326,0.748171638757149,70.5572410614373,0.601088430389838,0.660941497634956,0.596824710738159,4.15533351826559e-06,-7.3453647229951e-24,280.13079702053,0.242854484880004,1.69076372319226,"0","B07_Spr17"
"2134","2017-05-11 06:00:06.000",65.4707113612103,59.7457979490556,196,0.776183903217316,0.254667726152663,0,8,0.377115094152002,0.565441295969607,0.74817168712616,35.1118680107746,0.532046016744827,0.588727067643661,0.522404637798303,1.67959765891316e-06,-7.3453647229951e-24,279.651217748641,1.7711323134848,0.714295657700817,"0","B07_Spr17"
"2135","2017-05-11 07:00:08.000",65.5525391999999,60.1186911,197,0.77618389456918,0.374739168957581,9,9,0.486024361483142,0.579365827868417,0.74817168712616,42.7883138305414,0.571175139320563,0.571543066224392,0.561907937096944,2.01572838443656e-06,0.000182530273437535,281.535736229682,1.43343859752805,0.289124137150982,"1","B07_Spr17"
"2136","2017-05-11 07:00:08.000",65.5838879170453,59.9583626226974,197,0.776183903217316,0.56933580443165,5,1,0.626756489145562,0.688581661525181,0.74817168712616,66.5868845567109,0.579012110951388,0.692418682535226,0.577808552777303,4.94525975085489e-06,-7.3453647229951e-24,281.967985489015,0.29325319429883,1.35172310206277,"0","B07_Spr17"
"2137","2017-05-11 07:00:08.000",65.5851060568,59.9582137058516,197,0.776183903217316,0.559080808438143,5,1,0.62111268372806,0.688324865910192,0.74817168712616,70.3650925076427,0.579374787480243,0.69215986961629,0.57827111494078,4.95334977593829e-06,-7.3453647229951e-24,281.968785721572,0.259405331953442,-1.35862491305392,"0","B07_Spr17"
"2138","2017-05-11 07:00:08.000",65.5846610754586,59.9582568568451,197,0.776183903217316,0.561238748663089,5,1,0.622214728023481,0.688348303530615,0.74817168712616,68,0.579254881090655,0.692158610570873,0.578116774853878,4.95065334656089e-06,-7.3453647229951e-24,281.968480134286,0.172599038370986,1.37235649616638,"0","B07_Spr17"
"2139","2017-05-11 07:00:08.000",65.5851767151342,59.9582397724965,197,0.776183903217316,0.561192313646264,5,1,0.622416683379965,0.688480156664574,0.74817168712616,70.5145877054863,0.579356053116562,0.69233405349469,0.578251387119971,4.95301769892809e-06,-7.3453647229951e-24,281.968872884232,0.783805323263455,-1.13964994443054,"0","B07_Spr17"
"2140","2017-05-11 07:00:08.000",65.5851632985458,59.9582285984461,197,0.776183903217316,0.560348387023819,5,1,0.6219021794103,0.688421229347912,0.74817168712616,70.4634823101292,0.579366760975463,0.692269198484824,0.578263509094779,4.95322452400642e-06,-7.3453647229951e-24,281.968849028868,0.673102423644331,1.20834014577882,"0","B07_Spr17"
"2141","2017-05-11 07:00:08.000",65.5866917256903,59.957552914724,197,0.776183903217316,0.530512916568213,5,1,0.604508982141888,0.686690169105449,0.74817168712616,57.3792257986153,0.580370442533776,0.690531990233774,0.579486122562838,4.9746907368821e-06,-7.3453647229951e-24,281.969281084912,0.12913935352797,1.37712592306841,"0","B07_Spr17"
"2142","2017-05-11 07:00:08.000",65.6249224748734,59.9647268952437,197,0.776183903217316,0.408019651471383,9,8,0.38981107246845,0.581867697690472,0.74817168712616,46.8548742677755,0.5828016671152,0.59269469541567,0.5841529226447,4.670000811248e-06,-7.3453647229951e-24,282.005679575535,0.0904214768662966,-1.38020894691274,"0","B07_Spr17"
"2143","2017-05-11 07:00:08.000",65.5850729564989,59.958401828992,197,0.776183903217316,0.572246475405818,5,1,0.629023233618218,0.689213082090592,0.74817168712616,69.4266854687152,0.579152543625996,0.693101853985195,0.578009641269037,4.94887865875453e-06,-7.3453647229951e-24,281.968980032109,1.29610861140274,0.482965058844126,"0","B07_Spr17"
"2144","2017-05-11 07:00:08.000",65.5851571271123,59.9582269936504,197,0.776183903217316,0.560212128077053,5,1,0.621817284173935,0.688410879619573,0.74817168712616,70.444371421606,0.579367623046815,0.692257438304834,0.578264325083874,4.95323801040163e-06,-7.3453647229951e-24,281.968842204569,0.766093493133664,1.15163081775147,"0","B07_Spr17"
"2145","2017-05-11 07:00:08.000",65.5966200162947,59.952038820682,197,0.776183903217316,0.440959036058224,5,1,0.493221119074921,0.649674359209729,0.74817168712616,68.2980872256387,0.587167605661007,0.642105640458797,0.587685512216206,5.1413849241999e-06,-7.3453647229951e-24,281.970853295992,1.31533145227272,0.427850384221874,"0","B07_Spr17"
"2146","2017-05-11 08:00:23.000",65.6734172999999,60.2914908,198,0.776183894366374,0.29743317429049,9,9,0.4655940434408,0.613825670971176,0.74817168712616,48.1674614583902,0.575316599022258,0.621138317527096,0.576511726600269,8.43199789524016e-08,0.000915554444418062,282.025317562821,1.59485367465969,-1.02316153063929,"1","B07_Spr17"
"2147","2017-05-11 08:00:23.000",65.5519589255701,60.117005561189,198,0.77618389467964,0.380663174642283,9,11,0.486981478236308,0.580043738263686,0.74817168712616,45.0156328114574,0.571523427921294,0.57047240648789,0.561879581103521,2.44114734416438e-06,0.000166069933486404,282.627973727907,1.28812574304778,1.08279782489378,"0","B07_Spr17"
"2148","2017-05-11 08:00:23.000",65.6304604225733,60.2417471508982,198,0.776183852866334,0.234833040032036,9,8,0.411185466576867,0.569134673497708,0.74817168712616,32.9340178535285,0.562392012503099,0.600059455657105,0.558172544127519,5.7724333782044e-07,0.000803280625025513,282.222294559858,1.3923773502925,-1.07180663104009,"0","B07_Spr17"
"2149","2017-05-11 08:00:23.000",65.5431356714562,60.1186978120899,198,0.776183873237658,0.350464043561798,11,9,0.480627000746211,0.585480813078366,0.74817168712616,51,0.570865604496919,0.575650447821945,0.56055214933179,2.42058880202461e-06,0.000182595821190455,282.611209508395,1.13238677039146,1.12958940549049,"0","B07_Spr17"
"2150","2017-05-11 08:00:23.000",65.5809723941282,60.0913027605245,198,NA,0.294098118196101,9,11,0.455033050654805,0.433387596502904,0.74817168712616,37,0.536424931530415,0.415413106106347,0.513867286005384,2.88949132772947e-06,-7.3453647229951e-24,282.757860722314,0.520744283037511,-1.60017013194875,"0","B07_Spr17"
"2151","2017-05-11 08:00:23.000",65.4751343004669,60.1102675162507,198,0.776183903217316,0.348799724104408,11,9,0.493441768491268,0.602817503454638,0.74817168712616,55.9412931060285,0.580744626158214,0.598108012176494,0.57244247005493,2.41391167391341e-06,0.000100268713385801,282.551913351177,0.0986522076580457,1.59641465937837,"0","B07_Spr17"
"2152","2017-05-11 08:00:23.000",65.5536322602249,60.1180042900257,198,0.776183900692582,0.372545819706929,9,9,0.486424367149378,0.580155167478455,0.74817168712616,47.6449396830476,0.571340610626008,0.571509078026195,0.562146564247364,2.42464465514357e-06,0.000175823144782288,282.626410628666,1.68275189291132,-0.00807009296575901,"0","B07_Spr17"
"2153","2017-05-11 08:00:23.000",65.5480817649406,60.1567981433838,198,0.776183903217316,0.448944392728601,11,11,0.474822509978071,0.564134529230885,0.74817168712616,46.7797781000765,0.570279877365966,0.569749476417254,0.565666442277187,1.83231400899057e-06,0.000554669368982458,282.480167961411,1.6689005541057,0.106094979877949,"0","B07_Spr17"
"2154","2017-05-11 08:00:23.000",65.5525681216039,60.1186825134794,198,0.776183894734646,0.375821172100541,9,9,0.485914547087719,0.579498814937188,0.74817168712616,42.8526441391892,0.571211494714712,0.571562871103575,0.562010377710078,2.41478155442939e-06,0.000182446420697298,282.622686423854,0.525070339379933,-1.59875582819909,"0","B07_Spr17"
"2155","2017-05-11 08:00:23.000",65.5325293628727,60.108887694886,198,0.776183903217316,0.343085094877782,11,9,0.492073271777586,0.61654306395775,0.74817168712616,40.3209630662639,0.573172438162277,0.618445081759575,0.560561387335859,2.57281013258045e-06,8.67938953711465e-05,282.633797010063,0.468004778592121,1.5294585806647,"0","B07_Spr17"
"2156","2017-05-11 08:00:23.000",65.5525748690937,60.1187421156682,198,0.77618389468902,0.375743155188947,9,9,0.485899032890953,0.57949177885628,0.74817168712616,42.098233989167,0.571201043503194,0.571580763012101,0.562013153699536,2.41385274747501e-06,0.000183028473322284,282.622480490263,1.34717157867579,1.00838871329726,"0","B07_Spr17"
"2157","2017-05-11 09:00:07.000",65.7626607,60.4985589,199,0.77618392233615,0.314346991719906,9,8,0.459619707118101,0.598130222812192,0.74817168712616,53.8120399999987,0.583204087256536,0.60636139882163,0.580788736929123,8.79689768222982e-07,0.000976545353126536,281.711682885514,1.68437472258832,-0.739862017776411,"1","B07_Spr17"
"2158","2017-05-11 09:00:07.000",65.6734138976231,60.2914913986156,199,0.776183894376703,0.299156717961414,9,9,0.465179016555291,0.613871672179015,0.74817168712616,48.1349866534774,0.57533693628188,0.621148483944391,0.576569235982835,8.47129171252561e-08,0.000915518608906988,282.717904110067,1.59598883708581,0.396285840647701,"0","B07_Spr17"
"2159","2017-05-11 09:00:07.000",65.6755331510913,60.282526484888,199,0.776183887706556,0.448110470074746,9,9,0.4946555583821,0.583493276690718,0.74817168712616,43.4803760739346,0.583463745290262,0.58940386570162,0.584130585792108,1.73511023158328e-07,0.000847591704146035,282.749717196142,1.4774582583359,-0.722038731977334,"0","B07_Spr17"
"2160","2017-05-11 09:00:07.000",65.539365402211,60.0116608065381,199,0.776183901873693,0.562850591090959,9,9,0.543190166999796,0.58602419327429,0.74817168712616,34.9729004956111,0.561795128061068,0.580930162772288,0.539873035350538,4.4733980045569e-06,-7.3453647229951e-24,283.286861308988,0.35271518053959,1.02498575877101,"0","B07_Spr17"
"2161","2017-05-11 09:00:07.000",65.7659027456659,60.2986487580096,199,0.776183866964225,0.409344603668925,9,9,0.445305108133459,0.628992742698527,0.74817168712616,47.9241866561463,0.583939028390903,0.625361968129136,0.582259433000271,1.33558749759609e-08,0.00096336677743751,282.785998155368,0.318936116909025,-1.73558614000942,"0","B07_Spr17"
"2162","2017-05-11 09:00:07.000",65.6448888346322,60.3226872246917,199,0.776183901714422,0.318667118957557,9,5,0.415027072609371,0.620913021406213,0.74817168712616,46.169425961856,0.574755073163444,0.626559224995745,0.576277873342058,1.68022620815192e-07,0.0009765625,282.545654406557,1.4122968592907,0.557564410202061,"0","B07_Spr17"
"2163","2017-05-11 09:00:07.000",65.6608630361912,60.2820000773879,199,0.776183903217316,0.371125425351539,9,9,0.466368703424865,0.596839057494987,0.74817168712616,41.893069711654,0.575398380923963,0.602135523597523,0.576154646621285,1.78725126766143e-07,0.00086944338581806,282.735644579668,0.436290088683582,1.5855200390146,"0","B07_Spr17"
"2164","2017-05-11 09:00:07.000",65.6891200706939,60.2738816177638,199,0.776183903217316,0.502853259700684,9,9,0.542016702274854,0.606937276932302,0.74817168712616,37.9455710909014,0.582625014620229,0.599298362128718,0.579520440746293,2.59139044895326e-07,0.000749196814785486,282.792857713995,1.23682870407574,-1.08373317397535,"0","B07_Spr17"
"2165","2017-05-11 09:00:07.000",65.6420556507146,60.3288292885533,199,0.776183877291142,0.424605565345493,9,9,0.462427815525627,0.605865377695766,0.74817168712616,57.6575846287536,0.576196386752471,0.619594648875095,0.577586945570533,2.15586285689978e-07,0.0009765625,282.511844372596,1.15554958991105,0.984969865296778,"0","B07_Spr17"
